Date,Facility,Population,Daily_Usage_L,Peak_Hours,Drinking_L,Sanitation_L,Labs_Cleaning_L,Cooking_L,Rainfall_mm,Temp_Min_C,Temp_Max_C,Humidity_Percent,Leak_Reports,Repair_Hrs,Pipe_Condition,Special_Event,Vacation_Exam
04-02-2025,AB2,4200,102900,"08-10, 12-14",20580,61740,20580,0,0,26,33,63,0,,Good,None,No
04-02-2025,AB3,4200,102900,"08-10, 12-14",20580,61740,20580,0,0,26,33,63,0,,Fair,None,No
04-02-2025,AB4,8400,205800,"08-10, 12-14",41160,123480,41160,0,0,26,33,63,0,,Fair,None,No
04-02-2025,AB5,2880,70560,"08-10, 12-14",14112,42336,14112,0,0,26,33,63,0,,Poor,None,No
04-02-2025,Admin Block,2920,56840,10-Dec,11368,34104,11368,0,0,26,33,63,0,,Fair,None,No
04-02-2025,Hostel 1,2904,384199,"06-09, 18-21",28814,199783,40343,115259,0,26,33,63,0,,Poor,None,No
04-02-2025,Hostel 2,3146,416215,"06-09, 18-21",31216,216431,43704,124864,0,26,33,63,0,,Good,None,No
04-02-2025,Hostel 3,3388,448232,"06-09, 18-21",33617,233080,47066,134469,0,26,33,63,0,,Fair,None,No
04-02-2025,Hostel 4,3630,480249,"06-09, 18-21",36018,249729,50428,144074,0,26,33,63,0,,Good,None,No
04-02-2025,Hostel 5,3872,512265,"06-09, 18-21",38419,266377,53790,153679,0,26,33,63,0,,Good,None,No
04-02-2025,Hostel 6,2904,384199,"06-09, 18-21",28814,199783,40343,115259,0,26,33,63,0,,Fair,None,No
04-02-2025,Cafeteria 1,1500,48950,"12-15, 18-20",4895,14685,0,29370,0,26,33,63,0,,Fair,None,No
04-02-2025,Cafeteria 2,1500,48950,"12-15, 18-20",4895,14685,0,29370,0,26,33,63,0,,Poor,None,No
04-02-2025,Cafeteria 3,1500,48950,"12-15, 18-20",4895,14685,0,29370,0,26,33,63,0,,Poor,None,No
04-02-2025,Swimming Pool,0,14700,,0,0,0,0,0,26,33,63,0,,Good,None,No
04-02-2025,Gym,300,4900,"06-09, 17-21",245,1960,0,0,0,26,33,63,0,,Fair,None,No
05-02-2025,AB1,5760,141120,"08-10, 12-14",28224,84672,28224,0,0,27,31,71,0,,Good,None,No
05-02-2025,AB2,4200,102900,"08-10, 12-14",20580,61740,20580,0,0,27,31,71,0,,Fair,None,No
05-02-2025,AB3,4200,102900,"08-10, 12-14",20580,61740,20580,0,0,27,31,71,0,,Fair,None,No
05-02-2025,AB4,8400,205800,"08-10, 12-14",41160,123480,41160,0,0,27,31,71,0,,Fair,None,No
05-02-2025,AB5,2880,70560,"08-10, 12-14",14112,42336,14112,0,0,27,31,71,0,,Poor,None,No
05-02-2025,Admin Block,2920,56840,10-Dec,11368,34104,11368,0,0,27,31,71,0,,Fair,None,No
05-02-2025,Hostel 1,2904,384199,"06-09, 18-21",28814,199783,40343,115259,0,27,31,71,0,,Fair,None,No
05-02-2025,Hostel 2,3146,416215,"06-09, 18-21",31216,216431,43704,124864,0,27,31,71,0,,Poor,None,No
05-02-2025,Hostel 3,3388,448232,"06-09, 18-21",33617,233080,47066,134469,0,27,31,71,0,,Fair,None,No
05-02-2025,Hostel 4,3630,480249,"06-09, 18-21",36018,249729,50428,144074,0,27,31,71,0,,Poor,None,No
05-02-2025,Hostel 5,3872,512265,"06-09, 18-21",38419,266377,53790,153679,0,27,31,71,0,,Poor,None,No
05-02-2025,Hostel 6,2904,384199,"06-09, 18-21",28814,199783,40343,115259,0,27,31,71,0,,Poor,None,No
05-02-2025,Cafeteria 1,1500,48950,"12-15, 18-20",4895,14685,0,29370,0,27,31,71,0,,Poor,None,No
05-02-2025,Cafeteria 2,1500,48950,"12-15, 18-20",4895,14685,0,29370,0,27,31,71,0,,Poor,None,No
05-02-2025,Cafeteria 3,1500,48950,"12-15, 18-20",4895,14685,0,29370,0,27,31,71,0,,Fair,None,No
05-02-2025,Swimming Pool,0,14700,,0,0,0,0,0,27,31,71,0,,Fair,None,No
05-02-2025,Gym,300,4900,"06-09, 17-21",245,1960,0,0,0,27,31,71,0,,Good,None,No
06-02-2025,AB1,5760,141120,"08-10, 12-14",28224,84672,28224,0,0,27,33,61,0,,Fair,None,No
06-02-2025,AB2,4200,102900,"08-10, 12-14",20580,61740,20580,0,0,27,33,61,0,,Fair,None,No
06-02-2025,AB3,4200,102900,"08-10, 12-14",20580,61740,20580,0,0,27,33,61,0,,Fair,None,No
06-02-2025,AB4,8400,205800,"08-10, 12-14",41160,123480,41160,0,0,27,33,61,0,,Good,None,No
06-02-2025,AB5,2880,70560,"08-10, 12-14",14112,42336,14112,0,0,27,33,61,0,,Fair,None,No
06-02-2025,Admin Block,2920,56840,10-Dec,11368,34104,11368,0,0,27,33,61,1,8,Poor,None,No
06-02-2025,Hostel 1,2904,384199,"06-09, 18-21",28814,199783,40343,115259,0,27,33,61,0,,Fair,None,No
06-02-2025,Hostel 2,3146,416215,"06-09, 18-21",31216,216431,43704,124864,0,27,33,61,0,,Fair,None,No
06-02-2025,Hostel 3,3388,448232,"06-09, 18-21",33617,233080,47066,134469,0,27,33,61,1,6,Poor,None,No
06-02-2025,Hostel 4,3630,480249,"06-09, 18-21",36018,249729,50428,144074,0,27,33,61,1,7,Good,None,No
06-02-2025,Hostel 5,3872,512265,"06-09, 18-21",38419,266377,53790,153679,0,27,33,61,0,,Good,None,No
06-02-2025,Hostel 6,2904,384199,"06-09, 18-21",28814,199783,40343,115259,0,27,33,61,0,,Fair,None,No
06-02-2025,Cafeteria 1,1500,48950,"12-15, 18-20",4895,14685,0,29370,0,27,33,61,0,,Fair,None,No
06-02-2025,Cafeteria 2,1500,48950,"12-15, 18-20",4895,14685,0,29370,0,27,33,61,0,,Fair,None,No
06-02-2025,Cafeteria 3,1500,48950,"12-15, 18-20",4895,14685,0,29370,0,27,33,61,0,,Poor,None,No
06-02-2025,Swimming Pool,0,14700,,0,0,0,0,0,27,33,61,0,,Fair,None,No
06-02-2025,Gym,300,4900,"06-09, 17-21",245,1960,0,0,0,27,33,61,0,,Fair,None,No
07-02-2025,AB1,5760,141120,"08-10, 12-14",28224,84672,28224,0,0,26,33,75,0,,Good,None,No
07-02-2025,AB2,4200,102900,"08-10, 12-14",20580,61740,20580,0,0,26,33,75,0,,Poor,None,No
07-02-2025,AB3,4200,102900,"08-10, 12-14",20580,61740,20580,0,0,26,33,75,0,,Good,None,No
07-02-2025,AB4,8400,205800,"08-10, 12-14",41160,123480,41160,0,0,26,33,75,0,,Good,None,No
07-02-2025,AB5,2880,70560,"08-10, 12-14",14112,42336,14112,0,0,26,33,75,0,,Fair,None,No
07-02-2025,Admin Block,2920,56840,10-Dec,11368,34104,11368,0,0,26,33,75,0,,Poor,None,No
07-02-2025,Hostel 1,2904,384199,"06-09, 18-21",28814,199783,40343,115259,0,26,33,75,0,,Good,None,No
07-02-2025,Hostel 2,3146,416215,"06-09, 18-21",31216,216431,43704,124864,0,26,33,75,0,,Poor,None,No
07-02-2025,Hostel 3,3388,448232,"06-09, 18-21",33617,233080,47066,134469,0,26,33,75,0,,Fair,None,No
07-02-2025,Hostel 4,3630,480249,"06-09, 18-21",36018,249729,50428,144074,0,26,33,75,0,,Poor,None,No
07-02-2025,Hostel 5,3872,512265,"06-09, 18-21",38419,266377,53790,153679,0,26,33,75,0,,Poor,None,No
07-02-2025,Hostel 6,2904,384199,"06-09, 18-21",28814,199783,40343,115259,0,26,33,75,0,,Fair,None,No
07-02-2025,Cafeteria 1,1500,48950,"12-15, 18-20",4895,14685,0,29370,0,26,33,75,0,,Good,None,No
07-02-2025,Cafeteria 2,1500,48950,"12-15, 18-20",4895,14685,0,29370,0,26,33,75,0,,Fair,None,No
07-02-2025,Cafeteria 3,1500,48950,"12-15, 18-20",4895,14685,0,29370,0,26,33,75,0,,Fair,None,No
07-02-2025,Swimming Pool,0,14700,,0,0,0,0,0,26,33,75,0,,Fair,None,No
07-02-2025,Gym,300,4900,"06-09, 17-21",245,1960,0,0,0,26,33,75,0,,Good,None,No
08-02-2025,AB1,5760,141120,"08-10, 12-14",28224,84672,28224,0,0,25,33,63,0,,Good,None,No
08-02-2025,AB2,4200,102900,"08-10, 12-14",20580,61740,20580,0,0,25,33,63,0,,Fair,None,No
08-02-2025,AB3,4200,102900,"08-10, 12-14",20580,61740,20580,0,0,25,33,63,0,,Poor,None,No
08-02-2025,AB4,8400,205800,"08-10, 12-14",41160,123480,41160,0,0,25,33,63,0,,Poor,None,No
08-02-2025,AB5,2880,70560,"08-10, 12-14",14112,42336,14112,0,0,25,33,63,0,,Fair,None,No
08-02-2025,Admin Block,2920,56840,10-Dec,11368,34104,11368,0,0,25,33,63,0,,Fair,None,No
08-02-2025,Hostel 1,2904,384199,"06-09, 18-21",28814,199783,40343,115259,0,25,33,63,0,,Poor,None,No
08-02-2025,Hostel 2,3146,416215,"06-09, 18-21",31216,216431,43704,124864,0,25,33,63,0,,Good,None,No
08-02-2025,Hostel 3,3388,448232,"06-09, 18-21",33617,233080,47066,134469,0,25,33,63,0,,Fair,None,No
08-02-2025,Hostel 4,3630,480249,"06-09, 18-21",36018,249729,50428,144074,0,25,33,63,0,,Fair,None,No
08-02-2025,Hostel 5,3872,512265,"06-09, 18-21",38419,266377,53790,153679,0,25,33,63,0,,Good,None,No
08-02-2025,Hostel 6,2904,384199,"06-09, 18-21",28814,199783,40343,115259,0,25,33,63,0,,Poor,None,No
08-02-2025,Cafeteria 1,1500,48950,"12-15, 18-20",4895,14685,0,29370,0,25,33,63,0,,Poor,None,No
08-02-2025,Cafeteria 2,1500,48950,"12-15, 18-20",4895,14685,0,29370,0,25,33,63,0,,Fair,None,No
08-02-2025,Cafeteria 3,1500,48950,"12-15, 18-20",4895,14685,0,29370,0,25,33,63,0,,Good,None,No
08-02-2025,Swimming Pool,0,14700,,0,0,0,0,0,25,33,63,0,,Fair,None,No
08-02-2025,Gym,300,4900,"06-09, 17-21",245,1960,0,0,0,25,33,63,0,,Good,None,No
09-02-2025,AB1,5760,141120,"08-10, 12-14",28224,84672,28224,0,0,27,30,70,0,,Poor,None,No
09-02-2025,AB2,4200,102900,"08-10, 12-14",20580,61740,20580,0,0,27,30,70,0,,Poor,None,No
09-02-2025,AB3,4200,102900,"08-10, 12-14",20580,61740,20580,0,0,27,30,70,0,,Fair,None,No
09-02-2025,AB4,8400,205800,"08-10, 12-14",41160,123480,41160,0,0,27,30,70,0,,Poor,None,No
09-02-2025,AB5,2880,70560,"08-10, 12-14",14112,42336,14112,0,0,27,30,70,0,,Poor,None,No
09-02-2025,Admin Block,2920,56840,10-Dec,11368,34104,11368,0,0,27,30,70,0,,Good,None,No
09-02-2025,Hostel 1,2904,384199,"06-09, 18-21",28814,199783,40343,115259,0,27,30,70,0,,Fair,None,No
09-02-2025,Hostel 2,3146,416215,"06-09, 18-21",31216,216431,43704,124864,0,27,30,70,0,,Fair,None,No
09-02-2025,Hostel 3,3388,448232,"06-09, 18-21",33617,233080,47066,134469,0,27,30,70,0,,Poor,None,No
09-02-2025,Hostel 4,3630,480249,"06-09, 18-21",36018,249729,50428,144074,0,27,30,70,0,,Fair,None,No
09-02-2025,Hostel 5,3872,512265,"06-09, 18-21",38419,266377,53790,153679,0,27,30,70,0,,Fair,None,No
09-02-2025,Hostel 6,2904,384199,"06-09, 18-21",28814,199783,40343,115259,0,27,30,70,0,,Poor,None,No
09-02-2025,Cafeteria 1,1500,48950,"12-15, 18-20",4895,14685,0,29370,0,27,30,70,0,,Poor,None,No
09-02-2025,Cafeteria 2,1500,48950,"12-15, 18-20",4895,14685,0,29370,0,27,30,70,0,,Good,None,No
09-02-2025,Cafeteria 3,1500,48950,"12-15, 18-20",4895,14685,0,29370,0,27,30,70,0,,Good,None,No
09-02-2025,Swimming Pool,0,14700,,0,0,0,0,0,27,30,70,0,,Good,None,No
09-02-2025,Gym,300,4900,"06-09, 17-21",245,1960,0,0,0,27,30,70,1,5,Good,None,No
10-02-2025,AB1,5760,141120,"08-10, 12-14",28224,84672,28224,0,0,26,30,75,0,,Fair,None,No
10-02-2025,AB2,4200,102900,"08-10, 12-14",20580,61740,20580,0,0,26,30,75,0,,Good,None,No
10-02-2025,AB3,4200,102900,"08-10, 12-14",20580,61740,20580,0,0,26,30,75,0,,Good,None,No
10-02-2025,AB4,8400,205800,"08-10, 12-14",41160,123480,41160,0,0,26,30,75,0,,Good,None,No
10-02-2025,AB5,2880,70560,"08-10, 12-14",14112,42336,14112,0,0,26,30,75,0,,Poor,None,No
10-02-2025,Admin Block,2920,56840,10-Dec,11368,34104,11368,0,0,26,30,75,0,,Fair,None,No
10-02-2025,Hostel 1,2904,384199,"06-09, 18-21",28814,199783,40343,115259,0,26,30,75,0,,Fair,None,No
10-02-2025,Hostel 2,3146,416215,"06-09, 18-21",31216,216431,43704,124864,0,26,30,75,0,,Good,None,No
10-02-2025,Hostel 3,3388,448232,"06-09, 18-21",33617,233080,47066,134469,0,26,30,75,0,,Poor,None,No
10-02-2025,Hostel 4,3630,480249,"06-09, 18-21",36018,249729,50428,144074,0,26,30,75,0,,Good,None,No
10-02-2025,Hostel 5,3872,512265,"06-09, 18-21",38419,266377,53790,153679,0,26,30,75,0,,Fair,None,No
10-02-2025,Hostel 6,2904,384199,"06-09, 18-21",28814,199783,40343,115259,0,26,30,75,0,,Fair,None,No
10-02-2025,Cafeteria 1,1500,48950,"12-15, 18-20",4895,14685,0,29370,0,26,30,75,0,,Fair,None,No
10-02-2025,Cafeteria 2,1500,48950,"12-15, 18-20",4895,14685,0,29370,0,26,30,75,0,,Good,None,No
10-02-2025,Cafeteria 3,1500,48950,"12-15, 18-20",4895,14685,0,29370,0,26,30,75,0,,Poor,None,No
10-02-2025,Swimming Pool,0,14700,,0,0,0,0,0,26,30,75,0,,Good,None,No
10-02-2025,Gym,300,4900,"06-09, 17-21",245,1960,0,0,0,26,30,75,0,,Good,None,No
11-02-2025,AB1,5760,141120,"08-10, 12-14",28224,84672,28224,0,0,24,32,67,0,,Good,None,No
11-02-2025,AB2,4200,102900,"08-10, 12-14",20580,61740,20580,0,0,24,32,67,0,,Poor,None,No
11-02-2025,AB3,4200,102900,"08-10, 12-14",20580,61740,20580,0,0,24,32,67,0,,Fair,None,No
11-02-2025,AB4,8400,205800,"08-10, 12-14",41160,123480,41160,0,0,24,32,67,0,,Good,None,No
11-02-2025,AB5,2880,70560,"08-10, 12-14",14112,42336,14112,0,0,24,32,67,0,,Poor,None,No
11-02-2025,Admin Block,2920,56840,10-Dec,11368,34104,11368,0,0,24,32,67,0,,Good,None,No
11-02-2025,Hostel 1,2904,384199,"06-09, 18-21",28814,199783,40343,115259,0,24,32,67,0,,Good,None,No
11-02-2025,Hostel 2,3146,416215,"06-09, 18-21",31216,216431,43704,124864,0,24,32,67,0,,Fair,None,No
11-02-2025,Hostel 3,3388,448232,"06-09, 18-21",33617,233080,47066,134469,0,24,32,67,0,,Fair,None,No
11-02-2025,Hostel 4,3630,480249,"06-09, 18-21",36018,249729,50428,144074,0,24,32,67,0,,Good,None,No
11-02-2025,Hostel 5,3872,512265,"06-09, 18-21",38419,266377,53790,153679,0,24,32,67,0,,Poor,None,No
11-02-2025,Hostel 6,2904,384199,"06-09, 18-21",28814,199783,40343,115259,0,24,32,67,0,,Poor,None,No
11-02-2025,Cafeteria 1,1500,48950,"12-15, 18-20",4895,14685,0,29370,0,24,32,67,0,,Poor,None,No
11-02-2025,Cafeteria 2,1500,48950,"12-15, 18-20",4895,14685,0,29370,0,24,32,67,0,,Fair,None,No
11-02-2025,Cafeteria 3,1500,48950,"12-15, 18-20",4895,14685,0,29370,0,24,32,67,0,,Good,None,No
11-02-2025,Swimming Pool,0,14700,,0,0,0,0,0,24,32,67,0,,Fair,None,No
11-02-2025,Gym,300,4900,"06-09, 17-21",245,1960,0,0,0,24,32,67,0,,Good,None,No
12-02-2025,AB1,5760,141120,"08-10, 12-14",28224,84672,28224,0,0,27,33,70,1,4,Good,None,No
12-02-2025,AB2,4200,102900,"08-10, 12-14",20580,61740,20580,0,0,27,33,70,0,,Good,None,No
12-02-2025,AB3,4200,102900,"08-10, 12-14",20580,61740,20580,0,0,27,33,70,0,,Fair,None,No
12-02-2025,AB4,8400,205800,"08-10, 12-14",41160,123480,41160,0,0,27,33,70,0,,Fair,None,No
12-02-2025,AB5,2880,70560,"08-10, 12-14",14112,42336,14112,0,0,27,33,70,0,,Fair,None,No
12-02-2025,Admin Block,2920,56840,10-Dec,11368,34104,11368,0,0,27,33,70,0,,Good,None,No
12-02-2025,Hostel 1,2904,384199,"06-09, 18-21",28814,199783,40343,115259,0,27,33,70,0,,Fair,None,No
12-02-2025,Hostel 2,3146,416215,"06-09, 18-21",31216,216431,43704,124864,0,27,33,70,0,,Poor,None,No
12-02-2025,Hostel 3,3388,448232,"06-09, 18-21",33617,233080,47066,134469,0,27,33,70,0,,Good,None,No
12-02-2025,Hostel 4,3630,480249,"06-09, 18-21",36018,249729,50428,144074,0,27,33,70,0,,Good,None,No
12-02-2025,Hostel 5,3872,512265,"06-09, 18-21",38419,266377,53790,153679,0,27,33,70,0,,Poor,None,No
12-02-2025,Hostel 6,2904,384199,"06-09, 18-21",28814,199783,40343,115259,0,27,33,70,0,,Fair,None,No
12-02-2025,Cafeteria 1,1500,48950,"12-15, 18-20",4895,14685,0,29370,0,27,33,70,0,,Poor,None,No
12-02-2025,Cafeteria 2,1500,48950,"12-15, 18-20",4895,14685,0,29370,0,27,33,70,0,,Fair,None,No
12-02-2025,Cafeteria 3,1500,48950,"12-15, 18-20",4895,14685,0,29370,0,27,33,70,0,,Fair,None,No
12-02-2025,Swimming Pool,0,14700,,0,0,0,0,0,27,33,70,1,4,Fair,None,No
12-02-2025,Gym,300,4900,"06-09, 17-21",245,1960,0,0,0,27,33,70,0,,Poor,None,No
13-02-2025,AB1,5760,141120,"08-10, 12-14",28224,84672,28224,0,0,27,30,68,0,,Poor,None,No
13-02-2025,AB2,4200,102900,"08-10, 12-14",20580,61740,20580,0,0,27,30,68,0,,Good,None,No
13-02-2025,AB3,4200,102900,"08-10, 12-14",20580,61740,20580,0,0,27,30,68,0,,Good,None,No
13-02-2025,AB4,8400,205800,"08-10, 12-14",41160,123480,41160,0,0,27,30,68,0,,Good,None,No
13-02-2025,AB5,2880,70560,"08-10, 12-14",14112,42336,14112,0,0,27,30,68,0,,Good,None,No
13-02-2025,Admin Block,2920,56840,10-Dec,11368,34104,11368,0,0,27,30,68,0,,Poor,None,No
13-02-2025,Hostel 1,2904,384199,"06-09, 18-21",28814,199783,40343,115259,0,27,30,68,0,,Fair,None,No
13-02-2025,Hostel 2,3146,416215,"06-09, 18-21",31216,216431,43704,124864,0,27,30,68,0,,Poor,None,No
13-02-2025,Hostel 3,3388,448232,"06-09, 18-21",33617,233080,47066,134469,0,27,30,68,0,,Fair,None,No
13-02-2025,Hostel 4,3630,480249,"06-09, 18-21",36018,249729,50428,144074,0,27,30,68,0,,Fair,None,No
13-02-2025,Hostel 5,3872,512265,"06-09, 18-21",38419,266377,53790,153679,0,27,30,68,0,,Poor,None,No
13-02-2025,Hostel 6,2904,384199,"06-09, 18-21",28814,199783,40343,115259,0,27,30,68,0,,Fair,None,No
13-02-2025,Cafeteria 1,1500,48950,"12-15, 18-20",4895,14685,0,29370,0,27,30,68,0,,Poor,None,No
13-02-2025,Cafeteria 2,1500,48950,"12-15, 18-20",4895,14685,0,29370,0,27,30,68,0,,Poor,None,No
13-02-2025,Cafeteria 3,1500,48950,"12-15, 18-20",4895,14685,0,29370,0,27,30,68,0,,Fair,None,No
13-02-2025,Swimming Pool,0,14700,,0,0,0,0,0,27,30,68,0,,Fair,None,No
13-02-2025,Gym,300,4900,"06-09, 17-21",245,1960,0,0,0,27,30,68,0,,Fair,None,No
14-02-2025,AB1,5760,141120,"08-10, 12-14",28224,84672,28224,0,0,26,31,61,0,,Poor,None,No
14-02-2025,AB2,4200,102900,"08-10, 12-14",20580,61740,20580,0,0,26,31,61,0,,Poor,None,No
14-02-2025,AB3,4200,102900,"08-10, 12-14",20580,61740,20580,0,0,26,31,61,0,,Fair,None,No
14-02-2025,AB4,8400,205800,"08-10, 12-14",41160,123480,41160,0,0,26,31,61,0,,Fair,None,No
14-02-2025,AB5,2880,70560,"08-10, 12-14",14112,42336,14112,0,0,26,31,61,0,,Good,None,No
14-02-2025,Admin Block,2920,56840,10-Dec,11368,34104,11368,0,0,26,31,61,0,,Poor,None,No
14-02-2025,Hostel 1,2904,384199,"06-09, 18-21",28814,199783,40343,115259,0,26,31,61,0,,Poor,None,No
14-02-2025,Hostel 2,3146,416215,"06-09, 18-21",31216,216431,43704,124864,0,26,31,61,0,,Fair,None,No
14-02-2025,Hostel 3,3388,448232,"06-09, 18-21",33617,233080,47066,134469,0,26,31,61,0,,Poor,None,No
14-02-2025,Hostel 4,3630,480249,"06-09, 18-21",36018,249729,50428,144074,0,26,31,61,0,,Fair,None,No
14-02-2025,Hostel 5,3872,512265,"06-09, 18-21",38419,266377,53790,153679,0,26,31,61,0,,Fair,None,No
14-02-2025,Hostel 6,2904,384199,"06-09, 18-21",28814,199783,40343,115259,0,26,31,61,1,2,Good,None,No
14-02-2025,Cafeteria 1,1500,48950,"12-15, 18-20",4895,14685,0,29370,0,26,31,61,0,,Poor,None,No
14-02-2025,Cafeteria 2,1500,48950,"12-15, 18-20",4895,14685,0,29370,0,26,31,61,0,,Fair,None,No
14-02-2025,Cafeteria 3,1500,48950,"12-15, 18-20",4895,14685,0,29370,0,26,31,61,0,,Fair,None,No
14-02-2025,Swimming Pool,0,14700,,0,0,0,0,0,26,31,61,0,,Good,None,No
14-02-2025,Gym,300,4900,"06-09, 17-21",245,1960,0,0,0,26,31,61,0,,Good,None,No
15-02-2025,AB1,5760,141120,"08-10, 12-14",28224,84672,28224,0,0,26,32,64,0,,Poor,Fest,No
15-02-2025,AB2,4200,102900,"08-10, 12-14",20580,61740,20580,0,0,26,32,64,0,,Poor,Fest,No
15-02-2025,AB3,4200,102900,"08-10, 12-14",20580,61740,20580,0,0,26,32,64,0,,Poor,Fest,No
15-02-2025,AB4,8400,205800,"08-10, 12-14",41160,123480,41160,0,0,26,32,64,0,,Fair,Fest,No
15-02-2025,AB5,2880,70560,"08-10, 12-14",14112,42336,14112,0,0,26,32,64,0,,Fair,Fest,No
15-02-2025,Admin Block,2920,56840,10-Dec,11368,34104,11368,0,0,26,32,64,0,,Good,Fest,No
15-02-2025,Hostel 1,2904,384199,"06-09, 18-21",28814,199783,40343,115259,0,26,32,64,0,,Poor,Fest,No
15-02-2025,Hostel 2,3146,416215,"06-09, 18-21",31216,216431,43704,124864,0,26,32,64,0,,Fair,Fest,No
15-02-2025,Hostel 3,3388,448232,"06-09, 18-21",33617,233080,47066,134469,0,26,32,64,0,,Good,Fest,No
15-02-2025,Hostel 4,3630,480249,"06-09, 18-21",36018,249729,50428,144074,0,26,32,64,0,,Fair,Fest,No
15-02-2025,Hostel 5,3872,512265,"06-09, 18-21",38419,266377,53790,153679,0,26,32,64,0,,Good,Fest,No
15-02-2025,Hostel 6,2904,384199,"06-09, 18-21",28814,199783,40343,115259,0,26,32,64,0,,Poor,Fest,No
15-02-2025,Cafeteria 1,1500,48950,"12-15, 18-20",4895,14685,0,29370,0,26,32,64,0,,Poor,Fest,No
15-02-2025,Cafeteria 2,1500,48950,"12-15, 18-20",4895,14685,0,29370,0,26,32,64,0,,Good,Fest,No
15-02-2025,Cafeteria 3,1500,48950,"12-15, 18-20",4895,14685,0,29370,0,26,32,64,0,,Fair,Fest,No
15-02-2025,Swimming Pool,0,14700,,0,0,0,0,0,26,32,64,0,,Fair,Fest,No
15-02-2025,Gym,300,4900,"06-09, 17-21",245,1960,0,0,0,26,32,64,0,,Fair,Fest,No
16-02-2025,AB1,5760,141120,"08-10, 12-14",28224,84672,28224,0,0,27,31,72,0,,Fair,None,No
16-02-2025,AB2,4200,102900,"08-10, 12-14",20580,61740,20580,0,0,27,31,72,0,,Poor,None,No
16-02-2025,AB3,4200,102900,"08-10, 12-14",20580,61740,20580,0,0,27,31,72,0,,Fair,None,No
16-02-2025,AB4,8400,205800,"08-10, 12-14",41160,123480,41160,0,0,27,31,72,0,,Poor,None,No
16-02-2025,AB5,2880,70560,"08-10, 12-14",14112,42336,14112,0,0,27,31,72,0,,Fair,None,No
16-02-2025,Admin Block,2920,56840,10-Dec,11368,34104,11368,0,0,27,31,72,0,,Fair,None,No
16-02-2025,Hostel 1,2904,384199,"06-09, 18-21",28814,199783,40343,115259,0,27,31,72,0,,Fair,None,No
16-02-2025,Hostel 2,3146,416215,"06-09, 18-21",31216,216431,43704,124864,0,27,31,72,0,,Poor,None,No
16-02-2025,Hostel 3,3388,448232,"06-09, 18-21",33617,233080,47066,134469,0,27,31,72,1,8,Fair,None,No
16-02-2025,Hostel 4,3630,480249,"06-09, 18-21",36018,249729,50428,144074,0,27,31,72,0,,Good,None,No
16-02-2025,Hostel 5,3872,512265,"06-09, 18-21",38419,266377,53790,153679,0,27,31,72,0,,Fair,None,No
16-02-2025,Hostel 6,2904,384199,"06-09, 18-21",28814,199783,40343,115259,0,27,31,72,0,,Poor,None,No
16-02-2025,Cafeteria 1,1500,48950,"12-15, 18-20",4895,14685,0,29370,0,27,31,72,0,,Good,None,No
16-02-2025,Cafeteria 2,1500,48950,"12-15, 18-20",4895,14685,0,29370,0,27,31,72,0,,Poor,None,No
16-02-2025,Cafeteria 3,1500,48950,"12-15, 18-20",4895,14685,0,29370,0,27,31,72,0,,Good,None,No
16-02-2025,Swimming Pool,0,14700,,0,0,0,0,0,27,31,72,0,,Fair,None,No
16-02-2025,Gym,300,4900,"06-09, 17-21",245,1960,0,0,0,27,31,72,0,,Poor,None,No
17-02-2025,AB1,5760,141120,"08-10, 12-14",28224,84672,28224,0,0,24,33,74,0,,Good,None,No
17-02-2025,AB2,4200,102900,"08-10, 12-14",20580,61740,20580,0,0,24,33,74,0,,Poor,None,No
17-02-2025,AB3,4200,102900,"08-10, 12-14",20580,61740,20580,0,0,24,33,74,0,,Poor,None,No
17-02-2025,AB4,8400,205800,"08-10, 12-14",41160,123480,41160,0,0,24,33,74,0,,Fair,None,No
17-02-2025,AB5,2880,70560,"08-10, 12-14",14112,42336,14112,0,0,24,33,74,0,,Poor,None,No
17-02-2025,Admin Block,2920,56840,10-Dec,11368,34104,11368,0,0,24,33,74,0,,Good,None,No
17-02-2025,Hostel 1,2904,384199,"06-09, 18-21",28814,199783,40343,115259,0,24,33,74,0,,Poor,None,No
17-02-2025,Hostel 2,3146,416215,"06-09, 18-21",31216,216431,43704,124864,0,24,33,74,0,,Poor,None,No
17-02-2025,Hostel 3,3388,448232,"06-09, 18-21",33617,233080,47066,134469,0,24,33,74,0,,Poor,None,No
17-02-2025,Hostel 4,3630,480249,"06-09, 18-21",36018,249729,50428,144074,0,24,33,74,0,,Good,None,No
17-02-2025,Hostel 5,3872,512265,"06-09, 18-21",38419,266377,53790,153679,0,24,33,74,0,,Fair,None,No
17-02-2025,Hostel 6,2904,384199,"06-09, 18-21",28814,199783,40343,115259,0,24,33,74,0,,Poor,None,No
17-02-2025,Cafeteria 1,1500,48950,"12-15, 18-20",4895,14685,0,29370,0,24,33,74,0,,Good,None,No
17-02-2025,Cafeteria 2,1500,48950,"12-15, 18-20",4895,14685,0,29370,0,24,33,74,0,,Fair,None,No
17-02-2025,Cafeteria 3,1500,48950,"12-15, 18-20",4895,14685,0,29370,0,24,33,74,0,,Good,None,No
17-02-2025,Swimming Pool,0,14700,,0,0,0,0,0,24,33,74,0,,Poor,None,No
17-02-2025,Gym,300,4900,"06-09, 17-21",245,1960,0,0,0,24,33,74,0,,Good,None,No
